date,high,low,open,close,volume,adjclose,formatted_date
1420185600,91.58000183105469,90.20999908447266,91.18000030517578,90.8499984741211,61291.0,75.21955871582031,2015-01-02
1420444800,91.80999755859375,86.12999725341797,90.91000366210938,86.55000305175781,125267.0,71.65937042236328,2015-01-05
1420531200,88.69000244140625,85.2300033569336,86.37000274658203,86.47000122070312,137647.0,71.59312438964844,2015-01-06
1420617600,87.7699966430664,85.94999694824219,86.69999694824219,86.91000366210938,92754.0,71.9574203491211,2015-01-07
1420704000,88.05999755859375,85.8499984741211,86.5,87.02999877929688,149085.0,72.05677032470703,2015-01-08
1420790400,87.1500015258789,85.25,86.4800033569336,85.36000061035156,242466.0,70.6740951538086,2015-01-09
1421049600,87.55999755859375,84.5199966430664,86.16999816894531,84.87999725341797,128058.0,70.27667999267578,2015-01-12
1421136000,86.08000183105469,83.37000274658203,84.70999908447266,85.69999694824219,118449.0,70.95560455322266,2015-01-13
1421222400,85.51000213623047,83.11000061035156,84.91999816894531,83.52999877929688,139139.0,69.158935546875,2015-01-14
1421308800,84.55000305175781,81.66999816894531,84.41999816894531,84.26000213623047,145242.0,69.76333618164062,2015-01-15
1421395200,84.47000122070312,83.1500015258789,84.13999938964844,83.97000122070312,102289.0,69.52323913574219,2015-01-16
1421654400,85.37000274658203,83.08000183105469,84.75,83.54000091552734,102764.0,69.16722106933594,2015-01-19
1421740800,85.20999908447266,83.81999969482422,83.9000015258789,84.83999633789062,84900.0,70.24356079101562,2015-01-20
1421827200,84.9800033569336,83.4800033569336,84.55000305175781,84.87999725341797,105994.0,70.27667999267578,2015-01-21
1421913600,89.75,86.04000091552734,87.0199966430664,89.5999984741211,307391.0,74.18462371826172,2015-01-22
1422000000,94.33999633789062,90.37999725341797,90.37999725341797,94.0,314100.0,77.8276138305664,2015-01-23
1422259200,94.31999969482422,92.9000015258789,93.12000274658203,94.0,127516.0,77.8276138305664,2015-01-26
1422345600,95.22000122070312,93.80000305175781,93.80000305175781,94.69999694824219,120271.0,78.40717315673828,2015-01-27
1422432000,95.38999938964844,93.4000015258789,94.94999694824219,94.0999984741211,127642.0,77.91040802001953,2015-01-28
1422518400,96.0,91.69000244140625,93.2699966430664,91.88999938964844,172933.0,76.08062744140625,2015-01-29
1422604800,95.52999877929688,92.4800033569336,92.77999877929688,95.0,146682.0,78.65556335449219,2015-01-30
1422864000,96.66000366210938,94.63999938964844,94.9000015258789,96.54000091552734,136103.0,79.93061828613281,2015-02-02
1422950400,98.12000274658203,96.69999694824219,96.69999694824219,97.5199966430664,164891.0,80.74201202392578,2015-02-03
1423036800,98.44999694824219,95.83000183105469,97.62000274658203,98.2300033569336,112902.0,81.32986450195312,2015-02-04
1423123200,98.87999725341797,97.12000274658203,97.91999816894531,98.83999633789062,95948.0,81.83489227294922,2015-02-05
1423209600,99.37000274658203,98.20999908447266,98.9000015258789,98.63999938964844,69502.0,81.66932678222656,2015-02-06
1423468800,100.44999694824219,96.63999938964844,98.37000274658203,99.97000122070312,176968.0,82.77050018310547,2015-02-09
1423555200,101.6500015258789,99.0999984741211,99.30000305175781,99.70999908447266,146111.0,82.55522918701172,2015-02-10
1423641600,100.05000305175781,98.68000030517578,99.87000274658203,99.13999938964844,45972.0,82.08329010009766,2015-02-11
1423728000,101.9000015258789,98.62999725341797,98.7699966430664,101.44999694824219,81784.0,83.99586486816406,2015-02-12
1423814400,103.94999694824219,101.05000305175781,102.0,101.9000015258789,122459.0,84.36844635009766,2015-02-13
1424073600,102.9000015258789,101.55000305175781,101.55000305175781,102.25,40582.0,84.65823364257812,2015-02-16
1424160000,101.4000015258789,99.0,101.4000015258789,99.98999786376953,121997.0,82.78704833984375,2015-02-17
1424246400,102.05000305175781,100.5,100.69999694824219,102.0,51018.0,84.45124053955078,2015-02-18
1424332800,102.19999694824219,100.4000015258789,101.3499984741211,101.5,72322.0,84.03726196289062,2015-02-19
1424419200,101.55000305175781,100.19999694824219,101.44999694824219,101.55000305175781,51290.0,84.07866668701172,2015-02-20
1424678400,102.30000305175781,100.94999694824219,101.9000015258789,101.94999694824219,60470.0,84.40985107421875,2015-02-23
1424764800,101.94999694824219,100.3499984741211,101.69999694824219,101.3499984741211,65318.0,83.91307067871094,2015-02-24
1424851200,101.69999694824219,99.87999725341797,101.5999984741211,100.4000015258789,57499.0,83.12651824951172,2015-02-25
1424937600,102.19999694824219,100.05000305175781,100.1500015258789,101.69999694824219,57683.0,84.2028579711914,2015-02-26
1425024000,102.94999694824219,100.94999694824219,102.0,101.69999694824219,67954.0,84.2028579711914,2015-02-27
1425283200,102.3499984741211,100.8499984741211,101.94999694824219,101.94999694824219,46414.0,84.40985107421875,2015-03-02
1425369600,102.3499984741211,100.5999984741211,101.80000305175781,100.9000015258789,64368.0,83.54049682617188,2015-03-03
1425456000,101.0999984741211,99.58999633789062,100.9000015258789,101.0,46470.0,83.623291015625,2015-03-04
1425542400,108.5,100.69999694824219,100.69999694824219,107.5,297069.0,89.00498962402344,2015-03-05
1425628800,111.69999694824219,107.19999694824219,107.8499984741211,111.0999984741211,144567.0,91.9856185913086,2015-03-06
1425888000,111.5,107.3499984741211,111.0,109.1500015258789,115066.0,90.37110900878906,2015-03-09
1425974400,116.4000015258789,112.44999694824219,114.0999984741211,113.30000305175781,268582.0,93.80712890625,2015-03-10
1426060800,117.80000305175781,113.55000305175781,114.0,115.0999984741211,105454.0,95.29740905761719,2015-03-11
1426147200,115.5,113.0999984741211,115.5,113.69999694824219,87526.0,94.13829040527344,2015-03-12
1426233600,114.5,111.55000305175781,114.19999694824219,113.75,69245.0,94.17970275878906,2015-03-13
1426492800,115.5,113.05000305175781,114.05000305175781,114.69999694824219,96178.0,94.96623992919922,2015-03-16
1426579200,115.19999694824219,109.0999984741211,114.5,112.30000305175781,239380.0,92.97916412353516,2015-03-17
1426665600,115.80000305175781,110.75,113.94999694824219,111.6500015258789,103389.0,92.44099426269531,2015-03-18
1426752000,111.9000015258789,108.5999984741211,111.80000305175781,110.19999694824219,115315.0,91.24046325683594,2015-03-19
1426838400,114.1500015258789,110.44999694824219,110.9000015258789,113.0999984741211,136552.0,93.64151763916016,2015-03-20
1427097600,113.0,111.1500015258789,113.0,112.1500015258789,69225.0,92.85496520996094,2015-03-23
1427184000,112.3499984741211,110.05000305175781,111.1500015258789,111.8499984741211,50646.0,92.60658264160156,2015-03-24
1427270400,112.80000305175781,111.19999694824219,111.25,112.0,62863.0,92.73077392578125,2015-03-25
1427356800,111.75,107.4000015258789,111.5,108.44999694824219,123571.0,89.79153442382812,2015-03-26
1427443200,110.0,107.05000305175781,109.0999984741211,109.69999694824219,99868.0,90.82648468017578,2015-03-27
1427698800,110.4000015258789,108.5999984741211,109.80000305175781,109.5,48558.0,90.66089630126953,2015-03-30
1427785200,110.19999694824219,106.80000305175781,109.75,107.75,84483.0,89.21196746826172,2015-03-31
1427871600,109.8499984741211,106.80000305175781,107.30000305175781,108.5,76379.0,89.83293151855469,2015-04-01
1427958000,110.25,108.0,109.05000305175781,108.80000305175781,58316.0,90.0813217163086,2015-04-02
1428390000,114.0999984741211,110.0,110.0999984741211,113.0,139716.0,93.55873107910156,2015-04-07
1428476400,115.0,112.25,114.0,112.8499984741211,92341.0,93.43453979492188,2015-04-08
1428562800,114.19999694824219,111.9000015258789,113.5,112.69999694824219,93211.0,93.31034088134766,2015-04-09
1428649200,114.80000305175781,112.9000015258789,113.6500015258789,114.75,120729.0,95.00764465332031,2015-04-10
1428908400,115.25,113.25,114.1500015258789,114.0,94028.0,94.38668060302734,2015-04-13
1428994800,114.6500015258789,113.1500015258789,113.5999984741211,114.3499984741211,56097.0,94.67645263671875,2015-04-14
1429081200,116.44999694824219,113.6500015258789,115.0999984741211,114.30000305175781,83559.0,94.63507080078125,2015-04-15
1429167600,115.05000305175781,111.0,114.6500015258789,111.5,94614.0,92.3167953491211,2015-04-16
1429254000,111.9000015258789,107.0,110.6500015258789,107.8499984741211,109843.0,89.29476165771484,2015-04-17
1429513200,114.80000305175781,108.75,109.0999984741211,113.1500015258789,96385.0,93.68290710449219,2015-04-20
1429599600,115.9000015258789,112.19999694824219,115.0,114.44999694824219,119882.0,94.75926208496094,2015-04-21
1429686000,115.19999694824219,111.6500015258789,114.4000015258789,112.69999694824219,65757.0,93.31034088134766,2015-04-22
1429772400,113.9000015258789,110.3499984741211,112.94999694824219,111.3499984741211,74259.0,92.19261169433594,2015-04-23
1429858800,113.3499984741211,111.44999694824219,112.19999694824219,112.0,77666.0,92.73077392578125,2015-04-24
1430118000,114.5,111.6500015258789,113.5,114.0999984741211,57384.0,94.46947479248047,2015-04-27
