Date,Close,High,Low,Open,Volume
2020-04-08,59.99021530151367,60.38286092047919,58.844585905708094,59.796378118878934,40334000
2020-04-09,59.96884536743164,60.735248894400684,59.2655627337744,60.5458862144653,54028000
2020-04-13,60.15970230102539,60.36397874318641,58.76407302855297,59.71685876187122,38702000
2020-04-14,62.884361267089844,63.407222641955585,61.0607946754718,61.628890288088556,63358000
2020-04-15,62.490230560302734,63.37542094483661,61.33217482387532,61.9539456185686,42236000
2020-04-16,62.49668502807617,63.28843778724899,61.54091881047702,62.97929101765789,57896000
2020-04-17,63.56875991821289,64.11548030974984,62.92263340606101,63.70295344109834,51050000
2020-04-20,62.681575775146484,63.46040553425975,62.44747939665261,63.1159708319396,35292000
2020-04-21,60.246681213378906,62.127400172608,59.89081376639411,61.76507502527567,49648000
2020-04-22,62.54539108276367,63.612489026456444,61.49121233090832,61.68554625003838,46296000
2020-04-23,63.179588317871094,64.02352974441634,62.65076219224261,62.90970725510592,34202000
2020-04-24,63.44947052001953,63.50463967949262,61.829186926847825,62.375907268017045,37402000
2020-04-27,63.164180755615234,64.31925591423104,62.87590871213602,64.21487854624797,44186000
2020-04-28,61.262088775634766,63.8550354856194,61.152247202565185,63.77750516480673,80700000
2020-04-29,66.70892333984375,67.60206537544184,65.94102959510484,66.84908159981156,108358000
2020-04-30,66.93357849121094,67.09759574643829,65.68108791378218,66.17115269463649,55842000
2020-05-01,65.47332000732422,67.16865756370748,65.09260772996299,65.80980292210437,48872000
2020-05-04,65.75067138671875,65.82870983791979,64.41418896676213,65.01657907161132,30806000
2020-05-05,67.04888153076172,68.14182931592569,66.35355821217384,66.47631898349688,39666000
2020-05-06,66.8704605102539,68.02652928655007,66.85555053948435,67.49521558758094,31732000
2020-05-07,68.05584716796875,68.38985022390831,67.22383896520404,67.65972429115318,30652000
2020-05-08,68.80436706542969,69.41569863151254,68.19154146867386,68.6791187579968,33326000
2020-05-11,69.7611083984375,70.35454939116796,68.36498632365472,68.42910070260096,32718000
2020-05-12,68.34908294677734,70.29490960509662,68.31578199594978,69.99123466247826,33918000
2020-05-13,67.01459503173828,68.85357238416866,66.00465303537646,68.39780201602474,40368000
2020-05-14,67.43855285644531,67.46389828872138,65.77055494221263,66.27851016752273,36660000
2020-05-15,68.24371337890625,68.3192567124145,66.55086318993158,67.01110797264566,41544000
2020-05-18,68.84609985351562,69.22283817719291,67.30633097932036,67.6731343806203,47094000
2020-05-19,68.31031799316406,69.20942096638097,68.27851107083607,68.86101609948838,31586000
2020-05-20,70.03795623779297,70.180602019171,68.95743852277165,69.0439178595282,38262000
2020-05-21,69.91817474365234,70.40077690972375,69.30385521417513,70.12890887406212,30894000
2020-05-22,70.24073791503906,70.42761305315618,69.38138985082387,69.77651917069886,28544000
2020-05-26,70.64482116699219,71.82474891987746,70.54691286537988,71.66818664423963,44590000
2020-05-27,70.59064483642578,70.84263545863065,69.31430289298851,70.57672835911077,31684000
2020-05-28,70.48925018310547,71.79243149001515,69.53696125963396,69.5826846576574,35170000
2020-05-29,71.24870300292969,71.40824575073918,70.37693236734941,70.59810198061977,37044000
2020-06-01,71.31580352783203,71.64930606582044,70.6900549340987,70.86004074163644,25162000
2020-06-02,71.68557739257812,71.71987183860682,70.65674401171745,71.32225496314504,23442000
2020-06-03,71.53349304199219,72.0185827712445,71.15426713292706,71.70496528029237,27732000
2020-06-04,70.29342651367188,71.6363780029132,69.88140017820018,71.41072629598644,26982000
2020-06-05,71.5717544555664,71.88388546932697,69.96140960368517,70.36001995145723,42642000
2020-06-08,71.97037506103516,72.01808545021404,70.79939632627321,70.88886373386235,33878000
2020-06-09,72.1711654663086,72.9524827989538,71.68806270860563,71.83120904149905,33624000
2020-06-10,72.79840850830078,73.1994988476631,72.28449231421627,72.63985924979285,31762000
2020-06-11,69.6771240234375,72.14731009534592,69.50366480511502,71.62195739459237,47144000
2020-06-12,70.22484588623047,71.29790872242577,68.87692692170712,70.86798435128765,36676000
2020-06-15,70.61351013183594,70.82523776812751,68.9465057519385,69.06032509306121,30468000
2020-06-16,71.892333984375,72.42414055651712,71.02354392284192,72.01807522428368,30648000
2020-06-17,72.19403076171875,72.67415304081412,71.32872160963335,72.21391577807985,30610000
2020-06-18,71.27851867675781,72.21539713713369,70.88686275471798,72.06032890643546,34862000
2020-06-19,70.80734252929688,71.7944188567167,70.527018434068,71.57076174305182,52784000
2020-06-22,72.1005859375,72.11500295286778,70.53647248854337,70.82573803307672,29442000
2020-06-23,72.76261138916016,73.3202715198547,71.81927147352204,72.16718338256317,37752000
2020-06-24,71.20794677734375,73.34959789417282,71.07374946255558,72.7278309061588,31592000
2020-06-25,71.62543487548828,71.68606824301433,70.55385860307278,71.13437664568062,23958000
2020-06-26,67.7208480834961,71.422645846442,67.3460967259015,71.20445673894217,97640000
2020-06-29,69.4420166015625,69.48327307063997,67.17958464288813,67.61149588745258,45074000
2020-06-30,70.47980499267578,70.77553202748788,68.93308146352109,69.4276207314357,40286000
2020-07-01,71.67015838623047,71.99223188495623,70.28745229314445,70.53546890868623,42182000
2020-07-02,73.05834197998047,73.98230504864061,72.12096297241709,72.15923897221623,57218000
2020-07-06,74.53548431396484,75.04990101856858,73.4087426096603,73.96391525367935,44712000
2020-07-07,74.05188751220703,75.61252751121613,74.04095151225285,74.36053753033133,42364000
2020-07-08,74.7318115234375,75.10805696033697,74.1701773682093,74.59264674612793,31766000
2020-07-09,75.48031616210938,76.0011943442537,74.33369705904624,75.04641785636663,41836000
2020-07-10,76.49176025390625,76.60756658881824,74.58867615018578,75.2114366608363,35918000
2020-07-13,75.16073608398438,78.34811733885599,74.87892553761367,77.03499349639783,42954000
2020-07-14,75.58966064453125,75.6860824898082,73.8535744753271,74.1945319489751,38108000
2020-07-15,75.39185333251953,76.35855177344854,74.4450323235037,75.70745780755433,31026000
2020-07-16,75.29443359375,75.34363800837144,73.96987320051753,74.62742862057563,26484000
2020-07-17,75.3903579711914,75.71739897892151,74.45844694853817,75.39333844833905,34264000
2020-07-20,77.7258529663086,77.9828110468107,74.68707832484279,75.2984098256749,30166000
2020-07-21,77.33221435546875,78.8794385084635,77.16819709804123,78.77904268593493,27486000
2020-07-22,77.77604675292969,77.88191056426423,76.70149001074321,77.32177049396131,24482000
2020-07-23,75.38539123535156,78.04941454112458,74.97981882202595,77.82973137988438,33910000
2020-07-24,74.96092224121094,75.31977011594516,73.93607054832658,74.51261456280436,29902000
2020-07-27,76.01560974121094,76.4196881402229,75.16571109321869,75.21193503499865,27124000
2020-07-28,74.73429107666016,75.84562219179145,74.57872231521475,75.79542428646276,30910000
2020-07-29,75.72136688232422,76.20943703995182,74.70247606239894,74.80138542587366,22676000
2020-07-30,76.45994567871094,76.58519397142551,74.31281908832774,74.4519838580106,36042000
2020-07-31,73.95397186279297,74.80238401164732,72.26658953456065,74.40626116049008,91468000
2020-08-03,73.6960220336914,74.44005682994376,73.14731087568586,74.10556841740734,45482000
2020-08-04,73.22583770751953,74.2104341120934,72.76509995057629,73.89234213587086,37212000
2020-08-05,73.51361846923828,74.05586816919286,73.1224630458179,73.40080019600018,29134000
2020-08-06,74.79890441894531,74.86451283620934,73.15625955179489,73.36749423519043,33306000
2020-08-07,74.47187042236328,75.55139469418054,73.87047383922078,75.00219058868828,27718000
2020-08-10,74.39483642578125,74.90825207707984,73.43409132935585,74.09562835921085,20546000
2020-08-11,73.58567810058594,75.0717681789972,73.46887828992924,74.25466245860412,31098000
2020-08-12,74.91272735595703,75.1329110653364,73.80735705287225,73.91272792250739,22512000
2020-08-13,75.38041687011719,76.39036635907057,74.96093555951427,74.96093555951427,22388000
2020-08-14,74.78299713134766,75.5364814391722,74.5031735678337,75.22931787656705,21942000
2020-08-17,75.36003875732422,75.7347977413456,74.80139267251226,75.34662281797921,19990000
2020-08-18,77.32525634765625,77.40428070349351,75.6299260619623,75.85109566745963,28378000
2020-08-19,76.77008056640625,77.97535362188799,76.54095544731099,77.16172889820545,30472000
2020-08-20,78.34265899658203,78.53748969247596,76.26561513368017,76.53947019124068,26382000
2020-08-21,78.3088607788086,79.11949748990821,77.64981128979412,78.12147749467412,34838000
2020-08-24,78.78499603271484,79.95945564648534,78.282508846513,79.14881140764089,25638000
2020-08-25,79.81382751464844,79.96442123036304,78.42365875506411,78.5339970725306,25150000
2020-08-26,81.71642303466797,82.14684795365453,79.57179134467675,79.83620443251864,52188000
2020-08-27,80.9405746459961,81.9082665554594,80.45796486880047,81.83967766198782,31350000
2020-08-28,81.48281860351562,81.57824696115934,80.7959437444367,80.98779395212267,22418000
2020-08-31,80.99077606201172,81.73481087660946,80.78202889543032,81.68858693545364,26422000
2020-09-01,82.26065826416016,82.4664249577618,80.99077774508915,81.12149404801256,22652000
2020-09-02,85.35758209228516,85.79048692020802,82.51463157856575,82.90329945155932,49522000
2020-09-03,80.98977661132812,84.49326290455323,79.90627082574188,84.46940392043874,63726000
2020-09-04,78.58918762207031,81.2621527314446,76.44007368098255,79.97040009236323,55850000
2020-09-08,75.72584533691406,77.31381773144133,75.37295836929073,75.79542772130176,54032000
2020-09-09,76.90030670166016,77.47137522065788,75.80387789691835,76.98330502665233,39242000
2020-09-10,75.84761047363281,78.2139195980951,75.54691599071744,77.04692255801713,33024000
2020-09-11,75.33618927001953,76.4763469616179,74.20596650266565,75.95199531103415,30706000
2020-09-14,74.99174499511719,77.385887124181,74.80685682751938,76.12594164505171,42660000
2020-09-15,76.29840087890625,77.08717306497414,75.65128855538055,75.93906003587539,23042000
2020-09-16,75.15377807617188,77.25517373350996,75.12892559871327,76.66422019413555,22128000
2020-09-17,73.90874481201172,74.48628243014171,72.6870752482164,73.84761090080998,40008000
2020-09-18,72.1219482421875,74.31430504037182,71.15425645190548,73.97136061525111,63056000
2020-09-21,71.0807113647461,71.5737490373038,69.71589547776034,71.15426772268764,56908000
2020-09-22,72.55585479736328,72.76212201409479,71.04889372299635,72.08368807015958,33950000
2020-09-23,70.04938507080078,72.22086354249963,69.71589017051375,72.17165912823069,37726000
2020-09-24,70.7188720703125,71.47086236710574,69.68954572564085,69.71589223307419,34552000
2020-09-25,71.5240478515625,71.8659912364517,69.96440136049542,70.82772346753602,30326000
2020-09-28,72.49820709228516,73.21043499547918,71.88290158112225,73.16073762185007,30784000
2020-09-29,72.864013671875,73.16122715906542,72.26659105249696,72.7591433452389,31816000
2020-09-30,72.8431396484375,73.86699808413441,72.35407592482348,72.61152698047074,40924000
2020-10-01,73.95148468017578,74.30785267032597,73.39979305550085,73.74075053796886,32884000
2020-10-02,72.34611511230469,73.51063227599069,71.93607578016741,72.54641379359045,31222000
2020-10-05,73.69950103759766,73.79244186933461,72.56927833560445,72.69651361378078,21602000
2020-10-06,72.11848449707031,73.78349431407878,71.81977698078659,73.33518656253435,26096000
2020-10-07,72.52206420898438,73.01063495847261,71.23428569316523,72.5305126864444,36108000
2020-10-08,73.72931671142578,73.95794128518894,72.83567417096245,72.83567417096245,26076000
2020-10-09,75.072265625,75.14184801100704,73.90675497144849,74.19800750030022,32966000
2020-10-12,77.76312255859375,78.94751706295844,76.0091384398916,76.44155027719509,55344000
2020-10-13,77.88639068603516,78.785501299795,77.4669093797361,78.3804294251196,39072000
2020-10-14,77.70597076416016,78.72038718391578,76.8342001360087,78.260650468139,33174000
2020-10-15,77.30984497070312,78.10159771852481,76.59712416174149,76.76461484111238,31210000
2020-10-16,77.9177017211914,78.41521387294846,77.41869553894861,77.62594866135858,34194000
2020-10-19,76.04145050048828,78.72436525341296,75.6920521287433,78.32674837441711,29734000
2020-10-20,77.09165954589844,78.22287579830359,75.57177540854082,75.70149821624656,41670000
2020-10-21,78.82675170898438,80.27556699921308,77.88987319853932,78.02456346725268,60322000
2020-10-22,79.85408782958984,80.19007026421569,78.40378615239152,78.77754404877692,30512000
2020-10-23,81.16224670410156,81.21890610649227,80.11502229249383,80.2710916060795,30548000
2020-10-26,78.74224853515625,80.9932441740234,77.92166942068168,80.26859394327332,35826000
2020-10-27,79.46741485595703,79.62248310399059,78.3794420126843,78.9728831242716,25902000
2020-10-28,75.08966827392578,77.22734549361562,74.97436247888493,77.03848333800511,45174000
2020-10-29,77.37992858886719,78.96342651481251,75.37544774712697,75.39880619390499,55406000
2020-10-30,80.32376861572266,83.56483656005452,79.60110528578043,82.8749736467606,99878000
2020-11-02,80.73182678222656,82.41771507364238,80.23082602459841,80.69305782818417,44228000
2020-11-03,81.79244995117188,82.45547331010107,80.1249528393865,81.0518962771345,31432000
2020-11-04,86.7720947265625,87.9738867099882,84.64236577290953,84.77059453400504,71342000
2020-11-05,87.59963989257812,89.0569036825963,86.5325380209437,87.99476927308801,39758000
2020-11-06,87.46195983886719,87.89784511416963,86.3163266840614,87.04495850154653,28622000
2020-11-09,87.54595947265625,90.3029236573716,87.35361630884837,89.26366234310566,53440000
2020-11-10,86.36802673339844,87.4445705616141,85.29446338242133,85.97289735781204,43022000
2020-11-11,86.84068298339844,87.61950509696959,86.6334222910329,86.89882882585029,31838000
2020-11-12,86.62149810791016,87.72289434177947,86.38044349520781,86.58074216993116,26474000
2020-11-13,88.08472442626953,88.3267725359587,86.28154336497948,86.87895838542859,29744000
2020-11-16,88.17269897460938,89.18214790375693,87.54148245352901,87.68114776395682,25468000
2020-11-17,87.5578842163086,88.32727199763137,87.45003341652357,87.86603369221503,21314000
2020-11-18,86.51315307617188,87.72389422779378,86.41026973137838,87.30838687894031,20108000
2020-11-19,87.40430450439453,87.64884013977176,85.98531678397347,86.14485952561319,20106000
2020-11-20,86.3014144897461,87.89088081742005,86.2328256019136,87.57477583801429,27694000
2020-11-23,85.86305236816406,86.77905996083152,84.99923725500729,86.49228192825137,22530000
2020-11-24,87.6692123413086,87.79744110482822,85.52357988648174,85.86006284010365,27984000
2020-11-25,87.68064880371094,87.99128581598679,86.89685155716043,87.86355757964036,19600000
2020-11-27,88.81831359863281,89.3148397917651,87.70101400945268,87.70101400945268,14790000
2020-11-30,87.1970443725586,88.48630918693739,86.87099688491287,88.2532101084977,32418000
2020-12-01,89.23283386230469,90.54297721841861,87.62596999304218,87.80639123285827,37350000
2020-12-02,90.70451354980469,91.09070148775342,88.72637917921868,89.23284036857012,29424000
2020-12-03,90.5489501953125,91.64189039742604,90.30838853043117,90.48433527145409,24728000
2020-12-04,90.64437866210938,90.92966265198878,90.1389033926979,90.46843192086999,20544000
2020-12-07,90.30988311767578,90.91922763871526,89.61455221034254,90.23631917808771,22288000
2020-12-08,90.02658081054688,90.25719997504893,89.0300624246609,89.88692308045691,19936000
2020-12-09,88.36305236816406,90.87350135813091,87.57478065285379,89.97836475211025,31728000
2020-12-10,87.85560607910156,88.22041498744301,86.15977514994289,87.60460893483888,28688000
2020-12-11,88.21096801757812,88.33572335928406,87.11454678589968,87.4753817040168,18628000
2020-12-14,87.09068298339844,88.9564919183181,86.93511421848308,88.00818452775862,33050000
2020-12-15,87.529052734375,87.67417844887801,86.56434137811691,87.46841178469032,21352000
2020-12-16,87.33570861816406,87.92815613616891,86.93163785741062,87.92815613616891,24676000
2020-12-17,86.5066909790039,87.80888651153566,86.04148626067287,87.6707152270233,34880000
2020-12-18,85.79644775390625,86.89685053812563,85.23879516890149,86.78800624252257,85256000
2020-12-21,86.2109603881836,86.33223471277942,84.19505060654919,84.94704090919593,33974000
2020-12-22,85.49823760986328,86.11404360424658,84.7805417703521,85.95101985204195,20370000
2020-12-23,85.89635467529297,86.68561995001107,85.5469486953676,85.68264004353622,22974000
2020-12-24,86.19108581542969,86.60112515789665,85.70350856190086,85.93462068061169,9312000
2020-12-28,88.1692123413086,88.81732577545966,86.57179803898693,86.72537223294613,27650000
2020-12-29,87.36404418945312,88.8903896721319,87.23233440962652,88.82876281252052,19726000
2020-12-30,86.29496002197266,87.86106803234938,85.88492069199823,87.72389024551863,21026000
2020-12-31,87.10958099365234,87.35112857477672,86.2870072011408,86.34566117264522,21070000
2021-01-04,85.79197692871094,87.59913191276897,84.84813645318982,87.4753776530922,37324000
2021-01-05,86.48383331298828,86.82080925579612,85.33323258517258,85.74029145480254,20360000
2021-01-06,85.63043975830078,86.67865760253562,84.29942545639337,84.50618562227412,46588000
2021-01-07,88.18811798095703,88.36107667864226,85.82329494882039,85.82329494882039,41936000
2021-01-08,89.35560607910156,89.4316499567786,87.53601343092207,88.32826671520765,35484000
2021-01-11,87.29098510742188,88.68711490972898,87.08472547368993,88.32130495153285,34796000
2021-01-12,86.35360717773438,87.86802326248193,85.30738385866071,86.74774304931569,29528000
2021-01-13,86.84168243408203,87.29595870926626,85.85111746902506,85.85111746902506,23432000
2021-01-14,86.0300521850586,87.85063845973752,85.78899754957037,86.92220081349745,29212000
2021-01-15,85.86602783203125,86.86006623293285,85.07527616922907,85.93561021673791,31444000
2021-01-19,88.69159698486328,89.65432151032148,86.12498885600415,86.6304565826357,41660000
2021-01-20,93.44308471679688,94.41972556300965,90.43313675293656,90.77408662421261,64152000
2021-01-21,93.6458740234375,96.02808680692029,93.41028739595158,94.11804835473008,58634000
2021-01-22,94.0638656616211,94.65183871774157,93.26565141753518,94.00919324534367,32744000
2021-01-25,94.14935302734375,95.51815044109912,92.4038248156456,95.06685462644022,50586000
2021-01-26,94.82878112792969,95.21645551264548,93.2472701569076,93.737327345991,31462000
2021-01-27,90.40481567382812,93.46297497755151,89.3282718247772,93.18663240320038,82512000
2021-01-28,92.10760498046875,93.83672919484056,91.00422171146778,91.00422171146778,55278000
2021-01-29,90.82329559326172,91.82628299540802,89.54099274771156,91.15431055818837,44530000
2021-02-01,94.08922576904297,95.20602504154273,91.6796728856243,91.6796728856243,40252000
2021-02-02,95.38394927978516,96.88742931511274,94.75024525412037,95.08623526655502,66332000
2021-02-03,102.33029174804688,104.70306249720146,100.07730129419846,102.66478774049807,97882000
2021-02-04,102.0693588256836,102.84818100761127,101.14837622737096,102.41677021614385,48596000
2021-02-05,103.81886291503906,104.17224285025218,101.88893947969503,102.36408669621515,29866000
2021-02-08,103.60464477539062,105.1195613680001,102.55246052305,104.37403256397174,28828000
2021-02-09,103.15087127685547,104.29997793898025,102.88297719272809,103.12154429170882,21892000
2021-02-10,103.70206451416016,104.31837108184618,102.00027269411578,103.53606027543401,25102000
2021-02-11,103.81488037109375,104.07581240488946,102.82631001890793,103.92671271924092,20480000
2021-02-12,104.12702178955078,104.34918489370936,103.06041288902624,103.36856996594558,18990000
2021-02-16,104.90585327148438,106.61758763326795,103.96399970035972,103.96399970035972,31004000
2021-02-17,105.29949188232422,105.4893551162404,103.79501819530233,104.0748342080274,20294000
2021-02-18,104.66280364990234,105.46698646969618,104.04252310285206,104.62254824705181,22546000
2021-02-19,103.81787109375,105.29749981402172,103.55047754159321,104.76121867913992,37938000
2021-02-22,102.10066223144531,103.39639618245826,101.78953228148654,102.06786181624553,29466000
2021-02-23,102.39191436767578,103.00722740278977,98.91824802820905,100.0991691457398,34658000
2021-02-24,103.5693588256836,103.79351649255214,100.77213931026829,100.89688706756169,22608000
2021-02-25,100.19657897949219,103.52909338438765,99.7263992750181,102.18366214332869,41548000
2021-02-26,100.49281311035156,102.21299595151596,99.45404473122147,100.89241699926697,40042000
2021-03-01,102.86608123779297,103.19262171147524,101.11458448101827,101.7895374288961,26060000
2021-03-02,102.6086196899414,104.11260028710367,102.22045236318077,102.62651013645349,25564000
2021-03-03,99.97093200683594,103.18067797469683,99.10561541805355,101.98584806444795,33892000
2021-03-04,101.09022521972656,103.11110236350075,99.67371751654211,100.14290374599744,49216000
2021-03-05,104.22840118408203,104.68217690297463,100.7845548730647,102.44311066187204,53100000
2021-03-08,99.77659606933594,105.05692409032986,99.66178324828238,103.58177765905114,36868000
2021-03-09,101.4098129272461,102.58079162348288,101.17323280620501,101.87651926059269,33920000
2021-03-10,101.20255279541016,102.45553624069301,100.36457612969325,102.45553624069301,27100000
2021-03-11,104.40087127685547,104.93417190677165,102.2095153267272,102.29748869571223,27702000
2021-03-12,101.8889389038086,103.26120974284471,101.01518130947314,103.20156986399655,33818000
2021-03-15,102.109619140625,102.13695155808608,100.7850662253003,101.63943937221916,26168000
2021-03-16,103.5733413696289,105.05395597459317,102.35067075892808,102.68367272423777,31900000
2021-03-17,103.49034118652344,104.32433638453885,101.59669907844872,102.80693972535195,26382000
2021-03-18,100.4644775390625,102.8208441665596,100.35711969602488,101.79847230274098,31700000
2021-03-19,100.74380493164062,101.2447981089968,99.54946783582494,100.88148325652291,46072000
2021-03-22,100.92919158935547,101.8064301700288,100.09966339340274,100.77710383618637,33536000
2021-03-23,101.45802307128906,102.59023280291949,100.79550014662847,101.38943417569008,28510000
2021-03-24,101.02064514160156,102.76368575066147,100.8451913597825,101.97640752991998,25218000
2021-03-25,101.01716613769531,101.67223405038776,99.2095029867065,100.84768089048715,35616000
2021-03-26,100.63297271728516,101.3615969841204,99.59519031110524,100.98386511986577,27978000
2021-03-29,101.6796875,101.84967328278017,99.67471376192738,100.50523544739357,26492000
2021-03-30,101.71349334716797,102.5186620523971,101.200570667634,102.0370533430226,27312000
2021-03-31,102.5112075805664,103.691135273399,101.7398327806629,102.10762973353887,42570000
2021-04-01,105.85415649414062,106.15087702532409,103.94809205702012,103.98884799656209,39880000
2021-04-05,110.28657531738281,110.78508856982437,106.62105855599854,106.71748040638636,48510000
2021-04-06,109.80445098876953,110.73586894766598,109.4331806538937,109.88695635028755,35240000
2021-04-07,111.28408813476562,111.55595617679857,109.99531621658699,109.99531621658699,24134000
2021-04-08,111.8507080078125,112.91234196478833,111.48191752269037,112.52516049244853,28664000
2021-04-09,112.85665893554688,113.02067618100838,111.19611609570462,111.60268198611686,26146000
2021-04-12,111.56192779541016,112.17176526471471,110.72693158579092,112.03409452427441,25024000
2021-04-13,112.04950714111328,112.49881600041856,111.48389899313476,111.8785354317002,25682000
2021-04-14,111.42723083496094,112.69562482936433,111.13449185940385,112.69562482936433,21002000
2021-04-15,113.58130645751953,114.11560814964736,111.88747028920665,112.42325842787476,29174000
2021-04-16,113.45706176757812,114.028137894627,112.86908868549459,113.77962827946733,26282000
